"","Recent.Diversity","Early.Diversity","Percent.Change","Lower.CI","Upper.CI","SE.Percent.Change","Effective.N","Hedges.g.recalc","Hedges.g.SE.recalc","Hedges.g.CI.lower.recalc","Hedges.g.CI.upper.recalc","SD.Percent.Change","CV.Percent.Change","pvalue","pvalue_signed","pvalue_color","HedgesG","HedgesG.err","Gen.interval","N.Loci","Early.Sample.N","Recent.Sample.N","Percent.Change.truncated","Binomen.rotl","PaperID","Z.Year.Midpoint","Z.Gen.interval","totalbp","pvalueconservative"
"876",0.85867,0.85067,0.940435186382499,-2.70941874559948,4.59028911836448,1.86217037346019,97.4974358974359,0.0720615362519546,0.143271333565539,-0.208750277536502,0.352873350040411,12.9996660385689,1382.30323862867,0.597818733631693,0.597818733631693,0,0.070382204,0.133415894,0.303030303,15,"97","98",0.940435186382499,"Clupea pallasii","wildes_Fish_Bull_2011.pdf",0.072376399,-0.041447918,15,0.598424659995898
"877",0.85,0.85533,-0.623151298329306,-4.01418673398718,2.76788413732856,1.73012012023361,95.3883495145631,-0.0495606275761837,0.144820174373356,-0.333408169347961,0.234286914195593,12.5272322049358,2010.30347501832,0.710336063351836,-0.710336063351836,0,-0.049535827,0.13337423,0.303030303,15,"75","131",-0.623151298329306,"Clupea pallasii","wildes_Fish_Bull_2011.pdf",0.072376399,-0.041447918,15,0.710721510442835
"880",0.925,0.936,-1.17521367521368,-3.09769246935876,0.747265118931407,0.980856527625042,49.28,-0.233470766063743,0.202131043082075,-0.629647610504609,0.162706078377124,4.99504374853925,425.032813512067,0.43776261662925,-0.43776261662925,0,-0.223086927,0.287491706,0.238095238,7,"44","56",-1.17521367521368,"Oncorhynchus tshawytscha","Williamson-2005-Homogenization of fall-run Chi.pdf",0.05764255,-0.04154342,7,0.439631299950707
"897",0.265,0.249,6.42570281124499,-2.04006442618487,14.8914700486748,4.3192689986887,400.794188861985,0.1046402344544,0.0706874839340028,-0.0339072340562456,0.243187702965045,61.3516629855353,954.785255212392,0.899902281396615,0.899902281396615,0,0.083930366,0.667253692,2,3,"342","484",6.42570281124499,"Epirrita christyi","Wynne et al. - 2003 - Genetic structure of fragmented November moth (Lep.pdf",0.041987835,-0.038952132,3,0.899932964278893
"901",0.425,0.42,1.19047619047619,-7.06142254090576,9.44237492185814,4.21015241397038,451.1240632806,0.0199781267982469,0.0665848061585113,-0.110528093272435,0.150484346868929,59.5516976648561,5002.34260384791,0.973110547260876,0.973110547260876,0,0.016854255,0.500017754,2,4,"301","900",1.19047619047619,"Epirrita dilutata","Wynne et al. - 2003 - Genetic structure of fragmented November moth (Lep.pdf",0.041987835,-0.038952132,4,0.97311615756108
"903",0.408,0.423,-3.54609929078014,-12.9817353444473,5.88953676288701,4.8141000273812,343.709724238026,-0.0561079346163195,0.0762964490218966,-0.205648974699237,0.0934331054665977,63.1323647589093,1780.33268620124,0.922191054744416,-0.922191054744416,0,-0.048851636,0.500149155,2,4,"328","361",-3.54609929078014,"Epirrita dilutata","Wynne et al. - 2003 - Genetic structure of fragmented November moth (Lep.pdf",0.041987835,-0.038952132,4,0.922219543614103
"904",0.69,0.72,-4.16666666666667,-12.7096249468282,4.37629161349487,4.35865218375589,20.3076923076923,-0.298401420959148,0.314318610763613,-0.914465898055828,0.317663056137533,13.8888888888889,333.333333333333,0.0206265468514188,-0.0206265468514188,0,-0.292436975,0.12633624,12.05915813,16,"11","132",-4.16666666666667,"Ursus arctos","Xenikoudakis et al. - 2015 - Consequences of a demographic bottleneck on geneti.pdf",-0.055623915,-0.024157818,16,0.0220704891171346
"905",0.68,0.79,-13.9240506329114,-17.1026329094316,-10.7454683563911,1.62172565128585,49.7142857142857,-1.42217305864347,0.214496326833993,-1.8425858592381,-1.00176025804885,9.74817994848927,70.0096559936957,0,0,-1,-1.516417232,0.160930019,12.05915813,16,"30","145",-13.9240506329114,"Ursus arctos","Xenikoudakis et al. - 2015 - Consequences of a demographic bottleneck on geneti.pdf",-0.055623915,-0.024157818,16,0
"909",0.753,0.768,-1.953125,-6.7819368804725,2.8756868804725,2.46367953085332,144.677419354839,-0.0862523531999296,0.117625917402379,-0.316799151308592,0.144294444908733,22.5891245629912,1156.56317762515,0.311346072273201,-0.311346072273201,0,-0.088120373,0.087040926,11,24,"115","195",-1.953125,"Sorex araneus","Yannic et al. - 2009 - Chromosomal rearrangements and gene flow over time.pdf",0.05764255,-0.025715554,24,0.31214072193127
"910",0.741,0.723,2.4896265560166,-4.74148491017619,9.72073802220939,3.68934258479224,144.677419354839,0.0786990099802101,0.117617374878727,-0.151831044782096,0.309229064742516,31.5576934136105,1267.56735211335,0.350756440053281,0.350756440053281,0,0.077819117,0.083396415,9.482758621,24,"115","195",2.4896265560166,"Sorex antinorii","Yannic et al. - 2009 - Chromosomal rearrangements and gene flow over time.pdf",0.05764255,-0.027947008,24,0.351487354916697
"911",0.767,0.788,-2.66497461928934,-8.91776956318361,3.58782032460493,3.19020150198687,78.9873417721519,-0.132510191975229,0.159298710355966,-0.444735664272923,0.179715280322464,20.0146240539221,751.024940690028,0.713082184108529,-0.713082184108529,0,-0.122804327,0.333961704,3,6,"80","78",-2.66497461928934,"Oncorhynchus masou","Yu et al. - 2012 - Genetic differentiation between collections of hat.pdf",0.055800819,-0.037481402,6,0.713580608036817
"915",0.937,0.934,0.321199143468951,-0.346609822111271,0.989008109049173,0.340718859989909,104.155570204351,0.13607499949349,0.138593464802726,-0.135568191519854,0.407718190506833,2.3592879584308,734.524984391456,0.816974448792472,0.816974448792472,0,0.115913412,0.500839745,0,4,"54","1463",0.321199143468951,"Penaeus chinensis","Zhang et al. - 2015 - Genetic variation analysis across six life periods.pdf",0.080664189,-0.041893594,4,0.8170057020012
