"","PaperID","RowID","Citation","Journal","ISO.Abbreviation","WOS.Category","JIF.Category.Percentile.2020","Publication_Year","Binomen.rotl","ott_id","Subspecies","Common.Name","Kingdom","Phylum","Class","Order","Family","Invasive_100","Red.List.status","Threat","Domestic.Pest.Pathogen.Status","Gen.length","Realm","Location","Eco_D","Eco_E","Eco_F","Eco_H","Eco_I","Eco_L","Eco_N","Eco_O","Eco_S","Eco_U","Eco_V","Eco_X","Ecological.Disturbance.Any","Cons_A","Cons_B","Cons_E","Cons_F","Cons_I","Cons_L","Cons_N","Cons_P","Cons_R","Cons_S","Cons_T","Cons_U","Management.intensity","Conservation.Action.Any","Conservation.Action.Legal","Early.Sampling.Year","Recent.Sampling.Year","Interval","Year.Midpoint","Z.Year","Z.Year.Midpoint","Study.Duration","Gen.interval","Z.Gen.interval","Early.Sample.N","Recent.Sample.N","Total.N","AR.N","Genome","Marker.Type","Marker.Type.2","Marker.Type.Grouped","N.bp","N.Loci","N.Loci.BP","Diversity.Type","Other.Direction","Diversity.Type.Group","Error.Type","Statistical.Method","Statistic.Type","Statistic","Error","Early.Diversity","Early.Error","Recent.Diversity","Recent.Error","Did.You.Calculate.Mean.and.or.SD.","Number.of.Datapoints.in.Calculation.Early","Number.of.Datapoints.in.Calculation.Recent","Model.Type","Early.Ne","Early.Ne.Error","Recent.Ne","Recent.Ne.Error","Ne.Type","Xa.Gens","Xa.Gens.Error","Xa.Years","Xa.Years.Error","Mu","Mu.Error","Early.Year.Calculated","ES.Early.N","ES.Recent.N","ES.Total.N","ES.Early.SD","ES.Recent.SD","HedgesG","HedgesG.err","Extreme.Value","observation","M.Gen.interval","M.Year.Midpoint"
"176","Gow et al. - 2011 - Little impact of hatchery supplementation that use.pdf","7","Gow, J. L., Tamkee, P., Heggenes, J., Wilson, G. A., & Taylor, E. B. (2011). Little impact of hatchery supplementation that uses native broodstock on the genetic structure and diversity of steelhead trout revealed by a large-scale spatio-temporal microsatellite survey. Evolutionary Applications, 4, 763 to 782. doi: 10.1111/j.1752-4571.2011.00198.x","Evolutionary Applications","Evol. Appl.","Evolutionary Biology",77,2011,"Oncorhynchus mykiss",165368,NA,"steelhead trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y",NA,"Unknown",NA,4,"Nearctic","CE",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,1,0,0,0,1,0,0,"Population","Action","Any other",1971.1,1997.7,26.6,1984.4,0.041188941,0.02983241,"Medium",6.65,-0.032113234,129,84,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.54362,"0.00745",0.56844,"0.0062","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,0.00745,0.0062,3.44902561,0.552660491,NA,176,4.25,-16.0999999999999
"177","Gow et al. - 2011 - Little impact of hatchery supplementation that use.pdf","8","Gow, J. L., Tamkee, P., Heggenes, J., Wilson, G. A., & Taylor, E. B. (2011). Little impact of hatchery supplementation that uses native broodstock on the genetic structure and diversity of steelhead trout revealed by a large-scale spatio-temporal microsatellite survey. Evolutionary Applications, 4, 763 to 782. doi: 10.1111/j.1752-4571.2011.00198.x","Evolutionary Applications","Evol. Appl.","Evolutionary Biology",77,2011,"Oncorhynchus mykiss",165368,NA,"steelhead trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y",NA,"Unknown",NA,4,"Nearctic","SE",0,0,0,1,0,1,0,0,0,0,0,0,"Any",0,0,0,0,0,1,0,0,0,1,0,0,"Population","Action","Any other",1962,1998.8,36.8,1980.4,0.041188941,0.022465485,"Long",9.2,-0.02836287,68,114,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.55603,"0.036",0.55106,"0.0807","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,0.036,0.0807,-0.075752777,0.222381625,NA,177,6.8,-20.0999999999999
"178","Gow et al. - 2011 - Little impact of hatchery supplementation that use.pdf","9","Gow, J. L., Tamkee, P., Heggenes, J., Wilson, G. A., & Taylor, E. B. (2011). Little impact of hatchery supplementation that uses native broodstock on the genetic structure and diversity of steelhead trout revealed by a large-scale spatio-temporal microsatellite survey. Evolutionary Applications, 4, 763 to 782. doi: 10.1111/j.1752-4571.2011.00198.x","Evolutionary Applications","Evol. Appl.","Evolutionary Biology",77,2011,"Oncorhynchus mykiss",165368,NA,"steelhead trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y",NA,"Unknown",NA,4,"Nearctic","CH",0,0,0,1,0,1,0,0,0,0,0,0,"Any",0,0,0,0,0,1,0,0,0,1,0,0,"Population","Action","Any other",1959.2,1999.2,40,1979.2,0.041188941,0.020255408,"Long",10,-0.027186285,139,149,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"Ne",NA,"Group4","SD",2,NA,NA,NA,163.276,"20.343",123.126,"74.947","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,20.343,74.947,-0.696338693,0.235691322,NA,178,7.6,-21.3
"179","Gow et al. - 2011 - Little impact of hatchery supplementation that use.pdf","10","Gow, J. L., Tamkee, P., Heggenes, J., Wilson, G. A., & Taylor, E. B. (2011). Little impact of hatchery supplementation that uses native broodstock on the genetic structure and diversity of steelhead trout revealed by a large-scale spatio-temporal microsatellite survey. Evolutionary Applications, 4, 763 to 782. doi: 10.1111/j.1752-4571.2011.00198.x","Evolutionary Applications","Evol. Appl.","Evolutionary Biology",77,2011,"Oncorhynchus mykiss",165368,NA,"steelhead trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y",NA,"Unknown",NA,4,"Nearctic","CE",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,1,0,0,0,1,0,0,"Population","Action","Any other",1971.1,1997.7,26.6,1984.4,0.041188941,0.02983241,"Medium",6.65,-0.032113234,129,84,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"Ne",NA,"Group4","SD",2,NA,NA,NA,65.8458,"34.2612",65.8458,"19.8073","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,34.2612,19.8073,0,0.222222222,NA,179,4.25,-16.0999999999999
"180","Gow et al. - 2011 - Little impact of hatchery supplementation that use.pdf","11","Gow, J. L., Tamkee, P., Heggenes, J., Wilson, G. A., & Taylor, E. B. (2011). Little impact of hatchery supplementation that uses native broodstock on the genetic structure and diversity of steelhead trout revealed by a large-scale spatio-temporal microsatellite survey. Evolutionary Applications, 4, 763 to 782. doi: 10.1111/j.1752-4571.2011.00198.x","Evolutionary Applications","Evol. Appl.","Evolutionary Biology",77,2011,"Oncorhynchus mykiss",165368,NA,"steelhead trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y",NA,"Unknown",NA,4,"Nearctic","SE",0,0,0,1,0,1,0,0,0,0,0,0,"Any",0,0,0,0,0,1,0,0,0,1,0,0,"Population","Action","Any other",1962,1998.8,36.8,1980.4,0.041188941,0.022465485,"Long",9.2,-0.02836287,68,114,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"Ne",NA,"Group4","SD",2,NA,NA,NA,11.242,"3.7473",64.2398,"29.9786","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,3.7473,29.9786,2.36268349,0.377285369,NA,180,6.8,-20.0999999999999
"181","Gum et al. - 2014 - Genetic diversity of upper Lake Constance whitefis.pdf","4230","Gum, B., Geist, J., Eckenfels, S., & Brinker, A. (2014). Genetic diversity of upper Lake Constance whitefish Coregonus spp. under the influence of fisheries: A DNA study based on archived scale samples from 1932, 1975 and 2006. Journal of Fish Biology, 84, 1721 to 1739. doi: 10.1111/jfb.12393","Journal of Fish Biology","J. Fish Biol.","Marine & Freshwater Biology",58.64,2014,"Coregonus wartmanni",684572,NA,"whitefish","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","N","LC","Non-threatened",NA,3,"Palearctic","Europe, Upper Lake Constance",0,1,0,1,0,0,0,0,0,1,0,0,"Any",0,1,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1932,2006,74,1969,0.308021646,0.00146975,"Long",24.66666667,-0.005615565,71,96,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,11,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.51,"0.07",0.58,"0.06","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",11,11,NA,0.07,0.06,1.032975631,0.20606906,NA,181,22.26666667,-31.5
"182","Gum et al. - 2014 - Genetic diversity of upper Lake Constance whitefis.pdf","4231","Gum, B., Geist, J., Eckenfels, S., & Brinker, A. (2014). Genetic diversity of upper Lake Constance whitefish Coregonus spp. under the influence of fisheries: A DNA study based on archived scale samples from 1932, 1975 and 2006. Journal of Fish Biology, 84, 1721 to 1739. doi: 10.1111/jfb.12393","Journal of Fish Biology","J. Fish Biol.","Marine & Freshwater Biology",58.64,2014,"Coregonus wartmanni",684572,NA,"whitefish","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","N","LC","Non-threatened",NA,3,"Palearctic","Europe, Upper Lake Constance",0,1,0,1,0,0,0,0,0,1,0,0,"Any",0,1,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1932,2006,74,1969,0.308021646,0.00146975,"Long",24.66666667,-0.005615565,71,96,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,11,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.51,"0.02",0.53,"0.02","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",11,11,NA,0.02,0.02,0.962025316,0.202852107,NA,182,22.26666667,-31.5
"183","Hajkova et al. - 2007 - Genetic structure and evidence for recent populati.pdf","4906","H·jkov·, P., Pertoldi, C., Zemanov·, B., Roche, K., H·jek, B., Bryja, J., & Zima, J. (2007). Genetic structure and evidence for recent population decline in Eurasian otter populations in the Czech and Slovak Republics: Implications for conservation. Journal of Zoology, 272, 1 to 9. doi: 10.1111/j.1469-7998.2006.00259.x","Journal of Zoology","J. Zool.","Zoology",79.6,2007,"Lutra lutra",348036,NA,NA,"Animalia","Chordata","Mammalia","Carnivora","Mustelidae","N","NT","Non-threatened",NA,3.3,"Palearctic","Chech Republic",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,1,0,0,1,0,0,0,1,0,0,"Population","Action","Any other",1985.3,2003,17.7,1994.15,-0.314587999,0.047789288,"Medium",5.363636364,-0.034005128,NA,NA,82,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,10,NA,"Ne",NA,"Group4","95CL",3,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"MSVAR",257,"12.6;7079.5",66.1,"1.7;245470.9","Mode",5.9,"0.2;549.5",17.7,NA,0.0016,"0.000056;0.042","Y",10,10,NA,5700.892856,198020.859,-0.001305211,0.200000043,NA,183,2.963636364,-6.34999999999991
"184","Hansen - 2002 - Estimating the long-term effects of stocking domes.pdf","2693","Hansen, M. M. (2002). Estimating the long-term effects of stocking domesticated trout into wild brown trout (Salmo trutta) populations: An approach using microsatellite DNA analysis of historical and contemporary samples. Molecular Ecology, 11, 1003 to 1015. doi: 10.1046/j.1365-294X.2002.01495.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2002,"Salmo trutta",688332,NA,"wild brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened","Domestic",4.98,"Palearctic","Denmark, Karup River",0,0,0,0,1,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,0,0,0,1,0,0,"Mixed","Action","Any other",1952,1996,44,1974,-0.759309173,0.010678406,"Long",8.835341365,-0.028899185,70,72,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"A",NA,"Group1","SD",2,NA,NA,NA,7.25,"4.65",6.75,"4.2","Yes",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",8,8,NA,4.65,4.2,-0.106693185,0.250355732,NA,184,6.435341365,-26.5
"185","Hansen - 2002 - Estimating the long-term effects of stocking domes.pdf","2694","Hansen, M. M. (2002). Estimating the long-term effects of stocking domesticated trout into wild brown trout (Salmo trutta) populations: An approach using microsatellite DNA analysis of historical and contemporary samples. Molecular Ecology, 11, 1003 to 1015. doi: 10.1046/j.1365-294X.2002.01495.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2002,"Salmo trutta",688332,NA,"wild brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened","Domestic",4.98,"Palearctic","Denmark, Karup River",0,0,0,0,1,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,0,0,0,1,0,0,"Mixed","Action","Any other",1952,1996,44,1974,-0.759309173,0.010678406,"Long",8.835341365,-0.028899185,70,72,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.69,"0.16",0.7,"0.13","Yes",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",8,8,NA,0.16,0.13,0.064857647,0.250131454,NA,185,6.435341365,-26.5
"186","Hansen - 2002 - Estimating the long-term effects of stocking domes.pdf","2695","Hansen, M. M. (2002). Estimating the long-term effects of stocking domesticated trout into wild brown trout (Salmo trutta) populations: An approach using microsatellite DNA analysis of historical and contemporary samples. Molecular Ecology, 11, 1003 to 1015. doi: 10.1046/j.1365-294X.2002.01495.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2002,"Salmo trutta",688332,NA,"wild brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened","Domestic",4.98,"Palearctic","Denmark, Karup River",0,0,0,0,1,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,0,0,0,1,0,0,"Mixed","Action","Any other",1952,1996,44,1974,-0.759309173,0.010678406,"Long",8.835341365,-0.028899185,70,72,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.66,"0.16",0.7,"0.15","Yes",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",8,8,NA,0.16,0.15,0.243861424,0.251858387,NA,186,6.435341365,-26.5
"187","Hansen and Mensberg - 2009 - Admixture analysis of stocked brown trout populati.pdf","3475","Hansen, M. M., & Mensberg, K. L. D. (2009). Admixture analysis of stocked brown trout populations using mapped microsatellite DNA markers: Indigenous trout persist in introgressed populations. Biology Letters, 5, 656 to 659. doi: 10.1098/rsbl.2009.0214","Biology Letters","Biol. Lett.","Biology",73.08,2009,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Skjern River",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1951,2002,51,1976.5,-0.136699529,0.015282734,"Long",10.24096386,-0.026831892,36,53,NA,34,"Nuclear","Microsatellite",NA,"Microsatellite",NA,50,NA,"AR",NA,"Group1","SE",2,NA,NA,NA,10.7,"5.6",9.9,"4.8","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",34,34,NA,32.65333061,27.9885691,-0.026006606,0.058828503,NA,187,7.84096386,-24
"188","Hansen and Mensberg - 2009 - Admixture analysis of stocked brown trout populati.pdf","3478","Hansen, M. M., & Mensberg, K. L. D. (2009). Admixture analysis of stocked brown trout populations using mapped microsatellite DNA markers: Indigenous trout persist in introgressed populations. Biology Letters, 5, 656 to 659. doi: 10.1098/rsbl.2009.0214","Biology Letters","Biol. Lett.","Biology",73.08,2009,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Storaa River",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1950,2001,51,1975.5,-0.136699529,0.013441003,"Long",10.24096386,-0.026831892,34,34,NA,34,"Nuclear","Microsatellite",NA,"Microsatellite",NA,50,NA,"AR",NA,"Group1","SE",2,NA,NA,NA,10.5,"5.3",10.8,"5.5","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",34,34,NA,30.90404504,32.07023542,0.009417404,0.058824182,NA,188,7.84096386,-25
"189","Hansen and Mensberg - 2009 - Admixture analysis of stocked brown trout populati.pdf","3474","Hansen, M. M., & Mensberg, K. L. D. (2009). Admixture analysis of stocked brown trout populations using mapped microsatellite DNA markers: Indigenous trout persist in introgressed populations. Biology Letters, 5, 656 to 659. doi: 10.1098/rsbl.2009.0214","Biology Letters","Biol. Lett.","Biology",73.08,2009,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Skjern River",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1951,2002,51,1976.5,-0.136699529,0.015282734,"Long",10.24096386,-0.026831892,36,53,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,50,NA,"He",NA,"Group2","SE",2,NA,NA,NA,0.775,"0.181",0.765,"0.173","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",50,50,NA,1.279863274,1.223294731,-0.00792658,0.040000314,NA,189,7.84096386,-24
"190","Hansen and Mensberg - 2009 - Admixture analysis of stocked brown trout populati.pdf","3477","Hansen, M. M., & Mensberg, K. L. D. (2009). Admixture analysis of stocked brown trout populations using mapped microsatellite DNA markers: Indigenous trout persist in introgressed populations. Biology Letters, 5, 656 to 659. doi: 10.1098/rsbl.2009.0214","Biology Letters","Biol. Lett.","Biology",73.08,2009,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Storaa River",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1950,2001,51,1975.5,-0.136699529,0.013441003,"Long",10.24096386,-0.026831892,34,34,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,50,NA,"He",NA,"Group2","SE",2,NA,NA,NA,0.772,"0.177",0.779,"0.177","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",50,50,NA,1.251579003,1.251579003,0.005550022,0.040000154,NA,190,7.84096386,-25
"191","Hansen and Mensberg - 2009 - Admixture analysis of stocked brown trout populati.pdf","3473","Hansen, M. M., & Mensberg, K. L. D. (2009). Admixture analysis of stocked brown trout populations using mapped microsatellite DNA markers: Indigenous trout persist in introgressed populations. Biology Letters, 5, 656 to 659. doi: 10.1098/rsbl.2009.0214","Biology Letters","Biol. Lett.","Biology",73.08,2009,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Skjern River",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1951,2002,51,1976.5,-0.136699529,0.015282734,"Long",10.24096386,-0.026831892,36,53,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,50,NA,"Ho",NA,"Group3","SE",2,NA,NA,NA,0.753,"0.172",0.754,"0.173","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",50,50,NA,1.216223664,1.223294731,0.00081354,0.040000003,NA,191,7.84096386,-24
"192","Hansen and Mensberg - 2009 - Admixture analysis of stocked brown trout populati.pdf","3476","Hansen, M. M., & Mensberg, K. L. D. (2009). Admixture analysis of stocked brown trout populations using mapped microsatellite DNA markers: Indigenous trout persist in introgressed populations. Biology Letters, 5, 656 to 659. doi: 10.1098/rsbl.2009.0214","Biology Letters","Biol. Lett.","Biology",73.08,2009,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Storaa River",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1950,2001,51,1975.5,-0.136699529,0.013441003,"Long",10.24096386,-0.026831892,34,34,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,50,NA,"Ho",NA,"Group3","SE",2,NA,NA,NA,0.725,"0.184",0.754,"0.195","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",50,50,NA,1.301076477,1.378858223,0.021467225,0.040002304,NA,192,7.84096386,-25
"193","Hansen et al. - 2002 - Long-term effective population sizes, temporal sta.pdf","4460","Hansen, M. M., Ruzzante, D. E., Nielsen, E. E., Bekkevold, D., & Mensberg, K. L. D. (2002). Long-term effective population sizes, temporal stability of genetic composition and potential for local adaptation in anadromous brown trout (Salmo trutta) populations. Molecular Ecology, 11, 2523 to 2535. doi: 10.1046/j.1365-294X.2002.01634.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2002,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Vejle",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1910,1998,88,1954,-0.759309173,-0.026156217,"Long",17.67068273,-0.015904775,39,50,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"A",NA,"Group1","SD",2,NA,NA,NA,8,"6",8,"4","Yes",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",8,8,NA,6,4,0,0.25,NA,193,15.27068273,-46.5
"194","Hansen et al. - 2002 - Long-term effective population sizes, temporal sta.pdf","4461","Hansen, M. M., Ruzzante, D. E., Nielsen, E. E., Bekkevold, D., & Mensberg, K. L. D. (2002). Long-term effective population sizes, temporal stability of genetic composition and potential for local adaptation in anadromous brown trout (Salmo trutta) populations. Molecular Ecology, 11, 2523 to 2535. doi: 10.1046/j.1365-294X.2002.01634.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2002,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Vejle",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1910,1998,88,1954,-0.759309173,-0.026156217,"Long",17.67068273,-0.015904775,39,50,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.709,"0.16798",0.716,"0.14414","Yes",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",8,8,NA,0.16798,0.14414,0.042284766,0.250055875,NA,194,15.27068273,-46.5
"195","Hansen et al. - 2002 - Long-term effective population sizes, temporal sta.pdf","4462","Hansen, M. M., Ruzzante, D. E., Nielsen, E. E., Bekkevold, D., & Mensberg, K. L. D. (2002). Long-term effective population sizes, temporal stability of genetic composition and potential for local adaptation in anadromous brown trout (Salmo trutta) populations. Molecular Ecology, 11, 2523 to 2535. doi: 10.1046/j.1365-294X.2002.01634.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2002,"Salmo trutta",688332,NA,"brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Vejle",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1910,1998,88,1954,-0.759309173,-0.026156217,"Long",17.67068273,-0.015904775,39,50,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.63575,"0.22042",0.705,"0.12501","Yes",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",8,8,NA,0.22042,0.12501,0.365397625,0.254172357,NA,195,15.27068273,-46.5
"196","Hansen et al. - 2010 - Identifying footprints of selection in stocked bro.pdf","4682","Hansen, M. M., Meier, K., & Mensberg, K. L. D. (2010). Identifying footprints of selection in stocked brown trout populations: A spatio-temporal approach. Molecular Ecology, 19, 1787 to 1800. doi: 10.1111/j.1365-294X.2010.04615.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2010,"Salmo trutta",688332,NA,"Brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Skjern River",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1950,2001,51,1975.5,-0.047755294,0.013441003,"Long",10.24096386,-0.026831892,36,53,NA,24,"Nuclear","Microsatellite",NA,"Microsatellite",NA,61,NA,"AR",NA,"Group1","SD",2,NA,NA,NA,10.4,"5.5",9.6,"5","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",24,24,NA,5.5,5,-0.149713257,0.083566813,NA,196,7.84096386,-25
"197","Hansen et al. - 2010 - Identifying footprints of selection in stocked bro.pdf","4683","Hansen, M. M., Meier, K., & Mensberg, K. L. D. (2010). Identifying footprints of selection in stocked brown trout populations: A spatio-temporal approach. Molecular Ecology, 19, 1787 to 1800. doi: 10.1111/j.1365-294X.2010.04615.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2010,"Salmo trutta",688332,NA,"Brown trout","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Y","LC","Non-threatened",NA,4.98,"Palearctic","Storaa River",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,0,0,0,1,0,0,"Population","Action","Any other",1951,2002,51,1976.5,-0.047755294,0.015282734,"Long",10.24096386,-0.026831892,34,34,NA,24,"Nuclear","Microsatellite",NA,"Microsatellite",NA,61,NA,"AR",NA,"Group1","SD",2,NA,NA,NA,10.1,"5.3",10.6,"5.6","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",24,24,NA,5.3,5.6,0.090204974,0.083418093,NA,197,7.84096386,-24
