"","Binomial","mean_slope","mean_abundance_change","median_abundance_change","mean_temporal_shift","n_populations"
"1689","Enchelyopus_cimbrius",0.00305277349767452,Inf,0.179560128023551,21.9473684210526,19
"1690","Encrasicholina_heteroloba",0.0209681971989336,1.14561490672594,0.686884315195344,4,4
"1691","Engraulis_anchoita",-0.00210372690316184,0.0324187261031406,0.0324187261031406,29,2
"1692","Engraulis_australis",0.0385364844029736,5.33287746170678,5.33287746170678,3,2
"1693","Engraulis_capensis",0.00933699285733423,-0.00831847890671422,-0.00831847890671422,12,2
"1694","Engraulis_encrasicolus",0.00811899475181767,Inf,0.213351131094562,13.875,16
"1695","Engraulis_japonicus",0.0104316528222801,0.874585065476932,-0.559633027522936,37.6666666666667,3
"1696","Engraulis_mordax",0.0050996657474758,1.17514124293785,1.17514124293785,11.5,2
"1697","Engraulis_ringens",0.00492786486040018,17.5675185113574,2.32417582417582,27.2,5
"1698","Enhydra_lutris",-0.00936458085108796,Inf,-0.299305372373165,18.1428571428571,28
"1699","Enneacanthus_gloriosus",0.00118264814737782,NA,NA,5,1
"1700","Enophrys_bison",0.000656161511259809,1.98290598290598,1.98290598290598,14.5,2
"1701","Ensatina_eschscholtzii",-0.103328907325703,-0.419063102758755,-0.390384615384615,4.66666666666667,6
"1702","Entelurus_aequoreus",-5.39697886975026e-05,1.6,1.6,34,1
"1703","Enteromius_afrohamiltoni",-0.0180585744803866,0.0227272727272727,0.0227272727272727,2,2
"1704","Enteromius_mattozi",-1.55899279381045,-0.975375651640601,-0.975375651640601,1,1
"1705","Enteromius_paludinosus",-0.329879438847385,-0.574267616785431,-0.574267616785431,1,1
"1706","Enteromius_trimaculatus",0.00509805653958828,1.81529610556807,1.81529610556807,2,2
"1707","Entosphenus_tridentatus",4.16710689989155e-07,3.55555555555556,0.666666666666667,8,3
"1708","Eolophus_roseicapilla",0.136272520409533,65,65,12,1
"1709","Eopsetta_grigorjewi",-0.00970542964212823,-0.4375,-0.4375,20,1
"1710","Eopsetta_jordani",0.00220420296275685,0.663972677465842,0.156583629893238,17,7
"1711","Epapterus_dispilurus",0.00397171580010391,NA,NA,9.5,2
"1712","Ephippiorhynchus_senegalensis",0.0456731655427917,0.954545454545455,0.954545454545455,6,1
"1713","Epibulus_insidiator",-0.0161091801433469,-0.244634961832969,-0.422442885047785,11,3
"1714","Epidalea_calamita",0.00156955537305354,Inf,-0.3125,7.33333333333333,3
"1715","Epigonus_crassicaudus",-0.0658633115621637,-0.682010989010989,-0.682010989010989,12.5,2
"1716","Epigonus_telescopus",-0.0262848627935304,-0.89900067310727,-0.89900067310727,42,1
"1717","Epinecrophylla_leucophthalma",-0.000445353661231314,-0.268292682926829,-0.268292682926829,10,1
"1718","Epinephelus_adscensionis",0.142498812759896,13.3333333333333,13.3333333333333,1,1
"1719","Epinephelus_bruneus",-0.014704890946671,-0.640449438202247,-0.640449438202247,14,1
"1720","Epinephelus_fasciatus",0.0100787044676687,0.117647058823529,0.117647058823529,5,1
"1721","Epinephelus_fuscoguttatus",0.00456383210358789,0.450795580895143,0.30726065048099,3.5,4
"1722","Epinephelus_guttatus",0.0570857079324674,1.27475083369709,0.529864615598789,6.83333333333333,6
"1723","Epinephelus_itajara",-0.0587944338185098,1.88774341351661,1.88774341351661,17,2
"1724","Epinephelus_marginatus",-0.0197975518295288,6.78517627258071,0.350746268656716,7.57142857142857,7
"1725","Epinephelus_merra",-0.0367713944950527,-0.494358121667336,-0.494358121667336,6,1
"1726","Epinephelus_morio",-0.00874680627761538,-0.195375980313917,-0.562952370361639,22.5,4
"1727","Epinephelus_multinotatus",-0.0198109149639102,-0.755281690140845,-0.755281690140845,8,1
"1728","Epinephelus_polyphekadion",0.156135989393484,Inf,Inf,4.75,4
"1729","Epinephelus_striatus",-0.0174284123904877,Inf,-0.647829826435029,5.5,6
"1730","Epinephelus_tauvina",0.00281757972169019,0.0714285714285714,0.0714285714285714,5,1
"1731","Epiplatys_bifasciatus",0.229966028009218,0.707075895723642,0.707075895723642,1,1
"1732","Epiplatys_spilargyreius",0.25155948080445,0.813218390804598,0.813218390804598,1,1
"1733","Eptatretus_deani",8.82522280941609e-07,1.0702380952381,1.10714285714286,6,4
"1734","Eptatretus_stoutii",-0.00124394022644431,0.686666666666667,0.6,8,3
"1735","Eptesicus_brasiliensis",0.0880456295277896,1,1,1.5,2
"1736","Eptesicus_diminutus",-0.389075625191931,-1,-1,2,1
"1737","Eptesicus_fuscus",-0.0913068818944928,Inf,-0.37037037037037,8.33333333333333,3
"1738","Eptesicus_serotinus",-0.00665969039945939,0.0744904365904365,0.0744904365904365,11.5,2
"1739","Epthianura_albifrons",-0.0246022024986165,-0.4,-0.4,12,1
"1740","Epthianura_crocea",0.00253414056737555,Inf,0.568125,8.17647058823529,17
"1741","Equus_asinus",-0.0659719770927836,-0.968745519713262,-0.96,20.6666666666667,3
"1742","Equus_burchellii",0.00536225154450632,Inf,0.0735551663747811,14.3636363636364,55
"1743","Equus_grevyi",-0.0681112181599137,-0.279972068864505,-0.718065693430657,14.4,10
"1744","Equus_hemionus",0.0131442744883809,1.32139617894443,0.2048,17.8,5
"1745","Equus_zebra",0.0351616229192206,2.43959787288735,1.5,12,13
"1746","Eremophila_alpestris",0.0133269933513474,0.370296048574916,-0.682170542635659,25.8947368421053,19
"1747","Erethizon_dorsata",-0.00583775728669471,-0.44468085106383,-0.44468085106383,8.5,2
"1748","Eretmochelys_imbricata",0.000556165497757742,Inf,0.233282674772037,10.25,36
"1749","Erignathus_barbatus",0.0019021965858892,-0.330837592369543,-0.330837592369543,5,1
"1750","Erimyzon_sucetta",-0.0268487348535508,-0.982558139534884,-0.982558139534884,5,2
"1751","Erinaceus_europaeus",-0.00823253629432515,-0.63,-0.63,21,1
"1752","Erithacus_rubecula",0.00488873154664375,0.136095185188979,0.313846635,14.6666666666667,12
"1753","Erythrinus_erythrinus",-0.000379907806740732,Inf,Inf,9.66666666666667,3
"1754","Erythrogonys_cinctus",-0.019362215103285,-0.631067961165048,-0.631067961165048,22,1
"1755","Erythrolamprus_poecilogyrus",0.159526549898703,1.88235294117647,1.88235294117647,2,1
"1756","Eschrichtius_robustus",0.0125815517454475,Inf,0.447286821705426,16.2222222222222,9
"1757","Esox_americanus",0.0230653040686855,0.6,0.6,1,1
"1758","Esox_cisalpinus",-0.0316577856957862,-0.799916891751506,-0.799916891751506,21,1
"1759","Esox_lucius",0.140258130813367,Inf,-0.467592592592593,12.5909090909091,22
"1760","Esox_masquinongy",0.033905888890623,5.94444444444444,0.0833333333333335,22,3
"1761","Espadarana_prosoblepon",-0.000292259952906533,-0.0153516601213853,-0.0153516601213853,5,1
"1762","Estrilda_astrild",-0.0572823096363154,3.27866943521595,0.142857142857143,7.33333333333333,3
"1763","Estrilda_melpoda",0.0870596482192012,Inf,Inf,25,1
"1764","Etelis_coruscans",-0.0347336001829532,-0.510204081632653,-0.510204081632653,6,1
"1765","Etelis_oculatus",0.00282992997308833,0.10032559198076,0.10032559198076,3,1
"1766","Etheostoma_fonticola",-0.0206481937616689,-0.554368932038835,-0.554368932038835,17,1
"1767","Etheostoma_nigrum",-0.0141113686330752,5.70567375886525,5.70567375886525,26,1
"1768","Etropus_crossotus",0.227507389694274,0.7,0.7,1,1
"1769","Etropus_microstomus",0.204921802267034,Inf,Inf,4,1
"1770","Etrumeus_sadina",-0.00244235314571016,-0.450198777412046,-0.450198777412046,42,1
"1771","Eubalaena_australis",0.0232366740837691,9.75921034605607,3.74594878199978,20.25,4
"1772","Eubalaena_glacialis",-0.0759017834503697,1.84943384602971,-0.34920923101751,3.5,4
"1773","Eubleekeria_splendens",-0.167091198168963,-0.997840172786177,-0.997840172786177,6,1
"1774","Eucinostomus_argenteus",0.0351755206477633,11.0760632868759,1.51576293738807,12,4
"1775","Eucinostomus_gula",-0.018017305060928,-0.257886509595646,-0.257886509595646,14,3
"1776","Eucinostomus_lefroyi",0.00232558940712384,0.0272108843537415,0.0272108843537415,3,1
"1777","Eucinostomus_melanopterus",0.0475110651973574,-0.226376566680749,-0.226376566680749,5.5,2
"1778","Eudocimus_albus",0.120583892676312,2.61965811965812,2.07692307692308,5.33333333333333,3
"1779","Eudorcas_rufifrons",0.0084047844690792,-0.766447368421053,-0.766447368421053,34,1
"1780","Eudorcas_thomsonii",-0.000584508501837948,-0.206812885881102,-0.533671089819145,14.875,8
"1781","Eudromias_morinellus",0.00376449952206942,0.923495058400719,0.619047619047619,23.6,5
"1782","Eudynamys_scolopaceus",0.0413839419175444,1.62068965517241,1.62068965517241,10,1
"1783","Eudyptes_chrysocome",-0.0267507031317039,0.105906748086846,-0.131894004990784,10.3125,48
"1784","Eudyptes_chrysolophus",0.00629432341049921,0.855683460689459,-0.081989247311828,19.4347826086957,23
"1785","Eudyptes_moseleyi",-0.00129885433446778,0.232601246109013,0.0233323362249476,19,3
"1786","Eudyptes_robustus",-0.00151282058159721,-0.0512803741374236,-0.0512803741374236,13,1
"1787","Eudyptes_sclateri",-0.00706480652258695,-0.229212983548244,-0.229212983548244,16,1
"1788","Eudyptula_minor",0.03676089634417,1.33645452927368,0.96017316017316,10.75,4
"1789","Eugerres_lineatus",-0.0110310625589659,NA,NA,10,1
"1790","Eugerres_plumieri",0.00263557353889025,2.4,2.4,31,1
"1791","Eulemur_albifrons",0.0197890488185902,0.0467289719626167,0.0467289719626167,1,1
"1792","Eulemur_cinereiceps",-0.000297382173022267,-0.00819672131147542,-0.00819672131147542,12,1
"1793","Eulemur_fulvus",-0.00415992324180493,-0.117154811715481,-0.117154811715481,9,1
"1794","Euleptes_europaea",-0.0584009893173593,-0.27027027027027,-0.27027027027027,4,1
"1795","Eumesogrammus_praecisus",0.00236319188325849,4.15278823217178,-0.440436332217302,18.4444444444444,9
"1796","Eumetopias_jubatus",-0.0177989344795524,-0.11916705602329,-0.472834346504559,21.3333333333333,12
"1797","Eumicrotremus_spinosus",0.00910832650099008,7.19541177700018,3.18835849313206,16.7333333333333,15
"1798","Eunymphicus_uvaeensis",0.0337432521612766,2.40886699507389,2.40886699507389,16,1
"1799","Euphagus_carolinus",-0.00646464438929053,Inf,-0.71244131455399,42.3636363636364,11
"1800","Euphagus_cyanocephalus",-0.00367756653249423,0.099553583354506,-0.523169808463926,40.6666666666667,6
"1801","Euphonia_chlorotica",-0.0359354616869703,-0.333333333333333,-0.333333333333333,5.5,2
"1802","Euphonia_hirundinacea",-0.22044193165285,-0.697198879551821,-0.697198879551821,2,1
"1803","Euphonia_violacea",0.00389943909509118,2.6,2.6,13,1
"1804","Euphractus_sexcinctus",0.301029995663879,Inf,Inf,1,1
"1805","Eurillas_latirostris",0.0076283108572248,0.738888888888889,0.738888888888889,3,1
"1806","Eurolophosaurus_divaricatus",9.47582302158802e-17,0,0,1,1
"1807","Eurycea_bislineata",-0.222658448783621,-0.40171972568573,-0.40171972568573,1,2
"1808","Eurycea_lucifuga",0.0371643716266359,0.193103448275862,0.193103448275862,2,1
"1809","Eurycea_nana",0.00488060353060314,0.210526315789474,0.210526315789474,17,1
"1810","Eurycea_quadridigitata",0.0278222560381072,3.3,3.3,10,2
"1811","Eurycea_wilderae",0.0581820007999909,0.768115942028986,0.768115942028986,7,1
"1812","Euryoryzomys_russatus",-0.101729291417492,-0.0987311910617505,0.0733230890143375,1,3
"1813","Euthynnus_affinis",0.00764986249636967,0.723677047549323,0.723677047549323,38,1
"1814","Evynnis_tumifrons",-0.0143532459613125,-0.297101449275362,-0.297101449275362,30,1
"1815","Falco_alopex",-0.00159941536749028,-0.0126690635165212,0.272727272727273,31,3
"1816","Falco_ardosiaceus",-0.00890026421933262,-0.530687830687831,-0.6,31,3
"1817","Falco_biarmicus",-0.00390566739431898,-0.298648062463852,-0.333333333333333,25.5714285714286,7
"1818","Falco_cenchroides",0.073787527394096,Inf,Inf,12,1
"1819","Falco_cherrug",-0.00658780123441247,-0.22287104622871,-0.22287104622871,23,2
"1820","Falco_chicquera",-0.00755999935762667,-0.428571428571429,-0.428571428571429,27,1
"1821","Falco_columbarius",0.00609151075836278,3.2683819908074,2.91370869033048,35.75,12
"1822","Falco_deiroleucus",-4.00272430927278e-18,0,0,4,1
"1823","Falco_dickinsoni",-0.00116727531712231,-0.666666666666667,-0.666666666666667,22.3333333333333,3
"1824","Falco_eleonorae",-0.0034286991399874,-0.2075,-0.22,30,4
"1825","Falco_femoralis",0.00827728989239682,0,0,3,2
"1826","Falco_mexicanus",0.000685214714855995,1.12083333333333,1.12083333333333,40.5,2
"1827","Falco_naumanni",0.00845150763965501,1.14796757383883,-0.383720930232558,20.8888888888889,9
"1828","Falco_peregrinus",0.024136348192741,Inf,1.42105263157895,18.6666666666667,30
"1829","Falco_punctatus",0.0745329755268072,29.1944444444444,16.5,16.3333333333333,3
"1830","Falco_ruficollis",-0.00457476748914914,-0.746338383838384,-0.818181818181818,29.6666666666667,3
"1831","Falco_rupicoloides",-0.00249818953937624,-0.257953062825888,-0.263754045307443,21.5,4
"1832","Falco_rusticolus",0.00864215067722707,0.16787518037518,0.162337662337662,12.5,4
"1833","Falco_sparverius",-0.00321648037443301,-0.33684330719964,-0.449353159851301,37.1666666666667,12
"1834","Falco_subbuteo",0.0345726679254993,8.8,8.8,28,1
"1835","Falco_tinnunculus",0.000842055995185857,Inf,-0.26674449,24.6,15
"1836","Falco_vespertinus",-0.0347104739363864,-0.290322580645161,-0.290322580645161,4,1
"1837","Farancia_abacura",-0.0161793316732079,1,1,9,1
"1838","Farancia_erytrogramma",-0.0323671276091578,NA,NA,9,1
"1839","Farlowella_nattereri",-0.00196297214223903,-1,-1,10,2
"1840","Felis_chaus",-0.0038950438835232,-0.0833333333333333,-0.0833333333333333,1,1
"1841","Felis_silvestris",0.000630630996035953,0.112639782359931,0.0292317989263328,8,4
"1842","Ficedula_albicollis",-0.0028442214591295,0.731762712177142,0.88659793814433,24.3333333333333,3
"1843","Ficedula_hypoleuca",-0.00168549887904774,0.0743338883905932,-0.06,17.5454545454545,11
"1844","Ficedula_parva",-0.00189677959132157,-0.0833333333333334,-0.0833333333333334,19,1
"1845","Floridichthys_carpio",0.0531375087650179,40.0625,40.0625,14,1
"1846","Florisuga_fusca",0.0484550065040346,0.166666666666667,0.166666666666667,5.5,2
"1847","Forcipiger_longirostris",-0.00264732760405837,-0.489795918367347,-0.489795918367347,24,1
"1848","Formicarius_colma",-0.000161474681058964,-0.289855072463768,-0.289855072463768,10,1
"1849","Formicivora_grisea",0.0038305744894164,1.85714285714286,1.85714285714286,13,1
"1850","Formicivora_serrana",0.0173598606204452,0,0,3,1
"1851","Forpus_xanthopterygius",-0.0336501524226425,-0.0129807848884546,0.0579710144927537,6.25,4
"1852","Fratercula_arctica",0.00201399007431192,0.494525015858522,-0.125,20.6086956521739,23
"1853","Fratercula_cirrhata",-0.00474632685825594,0.134424430641822,-0.0487142857142857,14.3333333333333,6
"1854","Fregata_aquila",0.01932979706564,0.0455212922173274,0.0455212922173274,1,1
"1855","Fregata_ariel",-0.112917484592778,0.674106487843688,0.674106487843688,5.5,2
"1856","Fregata_magnificens",0.146764989347845,1.18080808080808,1.5,6.25,4
"1857","Fregata_minor",-0.0195382197144961,Inf,12.6666666666667,12,3
"1858","Fringilla_coelebs",0.00105153445625866,0.0857262912305328,0.19,16.4444444444444,9
"1859","Fringilla_montifringilla",-0.00474396626955649,-0.172155969334734,-0.0854341736694678,18.75,4
"1860","Fulica_alai",0.0108233483514021,1.06509576606613,0.834394904458599,24.5714285714286,7
"1861","Fulica_americana",-0.00499095164212237,-0.42506979473398,-0.577912821643687,37.75,8
"1862","Fulica_armillata",-0.0550522358645591,-0.96,-0.96,9,1
"1863","Fulica_atra",0.00190251916156811,Inf,0.131456785785331,18.078947368421,38
"1864","Fulica_cristata",0.0328799385396891,Inf,0.0988018433179724,10.75,4
"1865","Fulmarus_glacialis",0.00367741503352413,0.298620654013591,0.255,22.1666666666667,24
"1866","Fulmarus_glacialoides",0.00551961775506222,0.9,0.9,33,2
"1867","Fundulus_chrysotus",0.0970548010668508,11.25,11.25,3,2
"1868","Fundulus_diaphanus",-0.232078058039598,5.88809047865391,-0.836029169865117,3.38888888888889,18
"1869","Fundulus_heteroclitus",-0.0231845572923554,2.11571900132506,-0.103296703296703,3.68571428571429,70
"1870","Furgaleus_macki",-0.0184707846538879,-0.678861788617886,-0.678861788617886,22,1
"1871","Furina_ornata",3.17975234743797e-05,1.5,1.5,10,1
"1872","Furnarius_rufus",-0.0232756783139465,0.728490014665286,-0.03743961352657,3.5,4
"1873","Gadus_chalcogrammus",0.00131582284880131,Inf,0.522128820789486,24.9090909090909,22
"1874","Gadus_macrocephalus",0.00113204042440561,96.8974349632778,0.214146051177421,23.4,15
"1875","Gadus_morhua",-0.0185342392596553,0.696841161079286,-0.645489709531455,27.6585365853659,82
"1876","Gaidropsarus_ensis",-0.000421302075022049,0.351531684047621,-0.50616,11.7142857142857,7
"1877","Galaxias_fasciatus",0.487952102371201,2.10769230769231,2.10769230769231,1,1
"1878","Galaxias_maculatus",-0.606673690058813,-0.605104860797496,-0.790023524192471,1.33333333333333,6
"1879","Galaxias_zebratus",0.0131951071179608,4.33862433862434,4.33862433862434,11,2
"1880","Galbula_ruficauda",-0.0227359307663437,-0.854014598540146,-0.854014598540146,13,1
"1881","Galeichthys_ater",0.000557804569610294,5,5,7,1
"1882","Galeichthys_feliceps",0.0665725776492695,4.41493496750811,1.57142857142857,8.2,5
"1883","Galeocerdo_cuvier",-0.00131351923600914,0.0290847102332026,-0.354196905569979,15,13
"1884","Galeocharax_goeldii",-0.00123473738266841,Inf,-1,9.6,10
"1885","Galeoides_decadactylus",-0.00170283287460158,1.20984373780369,1.52631578947368,15.3333333333333,3
"1886","Galeorhinus_galeus",-0.00190750088703421,Inf,-0.166666666666667,5.66666666666667,3
"1887","Galerella_sanguinea",0.00996133814077642,0.325,0.325,15,1
"1888","Galerida_cristata",-0.0177617096712041,-0.202403296236559,-0.419354838709677,19.6666666666667,3
"1889","Galerida_theklae",0.00448467383174307,0.308683395,0.308683395,19,2
"1890","Galeus_melastomus",-0.00401281955820869,-0.249855296030669,-0.249855296030669,10.5,2
"1891","Gallinago_delicata",-0.000623655847632233,0.258285794925424,0.0666666666666667,42.7692307692308,13
"1892","Gallinago_gallinago",0.0407821951498314,3.12990959427619,-0.417451941198643,15.7857142857143,14
"1893","Gallinago_hardwickii",-0.312091864594048,-1,-1,11.5,2
"1894","Gallinago_media",0.00417654452811063,0.375,0.375,18,1
"1895","Gallinago_solitaria",-0.255941680489437,-0.75,-0.75,2,1
"1896","Gallinago_stenura",-0.0648320488402022,-0.333333333333333,-0.333333333333333,3,1
"1897","Gallinago_undulata",-0.0954242509439247,-0.75,-0.75,5,1
"1898","Gallinula_chloropus",-0.0550058927637497,1.65448536530154,-0.25971111,10.2666666666667,15
"1899","Gallinula_galeata",0.077145428069295,Inf,0.0666666666666667,22.4285714285714,7
"1900","Gallus_gallus",-0.000182824006597056,1.34917648729235,1.34917648729235,14,1
"1901","Gambelia_sila",0.115592969343817,1.25,1.25,5,2
"1902","Gambusia_holbrooki",0.0647453530067178,Inf,1.28070175438597,3.94117647058824,17
"1903","Garrulus_glandarius",0.00202031895648835,-0.0415967842431192,-0.03995,21.75,4
"1904","Gasterochisma_melampus",2.42678302690241e-05,0.546762589928058,0.546762589928058,23,1
"1905","Gasterosteus_aculeatus",-0.0404395691229372,Inf,-0.299212598425197,5.20481927710843,83
"1906","Gasterosteus_wheatlandi",0.0404879900449704,2.29207965552638,0.129734848484849,3.69117647058824,68
"1907","Gastrophryne_carolinensis",-0.135333370708156,-0.862494125583297,-0.858147713950762,8,3
"1908","Gastrophryne_elegans",0.102498962545163,4,4,7,1
"1909","Gastrotheca_cornuta",-0.00148127030073411,-1,-1,5,1
"1910","Gavia_adamsii",0.00172983036950214,Inf,-0.375,11.5454545454545,11
"1911","Gavia_arctica",0.0197957313161179,11.1326504555405,0.406300860265055,13.5,6
